YY	MM	DD	HH	"1"	"2"	tot_average
2001	 8	23	24	1.614	1.102	1.433
2001	 8	24	24	1.685	0.840	1.387
2001	 8	25	24	1.737	0.750	1.388
2001	 8	26	24	1.773	0.825	1.438
2001	 8	27	24	2.579	1.355	2.147
2001	 8	28	24	2.339	1.336	1.985
2001	 8	29	24	2.148	1.042	1.757
2001	 8	30	24	2.451	2.195	2.360
2001	 8	31	24	1.445	0.908	1.255
2001	 9	 1	24	1.637	0.924	1.385
2001	 9	 2	24	1.634	0.999	1.410
2001	 9	 3	24	2.402	1.376	2.039
2001	 9	 4	24	2.152	1.282	1.844
2001	 9	 5	24	1.577	0.890	1.334
2001	 9	 6	24	1.803	0.982	1.513
2001	 9	 7	24	2.408	1.494	2.085
2001	 9	 8	24	3.697	2.528	3.284
2001	 9	 9	24	4.825	3.203	4.252
2001	 9	10	24	4.628	3.355	4.178
2001	 9	11	24	3.841	2.665	3.425
2001	 9	12	24	2.417	1.545	2.109
2001	 9	13	24	3.339	1.907	2.833
2001	 9	14	24	2.678	1.595	2.296
2001	 9	15	24	2.538	1.262	2.087
2001	 9	16	24	1.336	0.516	1.046
2001	 9	17	24	1.144	0.554	0.936
2001	 9	18	24	1.972	0.951	1.612
2001	 9	19	24	2.985	2.043	2.652
2001	 9	20	24	3.295	2.357	2.964
2001	 9	21	24	2.858	1.743	2.464
2001	 9	22	24	2.103	1.038	1.727
2001	 9	23	24	1.910	1.119	1.631
2001	 9	24	24	1.631	0.753	1.321
2001	 9	25	24	0.870	0.443	0.719
2001	 9	26	24	1.129	0.329	0.846
2001	 9	27	24	2.768	1.286	2.245
2001	 9	28	24	2.172	1.376	1.891
2001	 9	29	24	1.862	1.114	1.598
2001	 9	30	24	1.956	1.193	1.687
2001	10	 1	24	3.458	2.008	2.946
2001	10	 2	24	3.650	2.143	3.118
2001	10	 3	24	2.479	1.593	2.166
2001	10	 4	24	1.693	0.700	1.342
2001	10	 5	24	2.023	1.135	1.709
2001	10	 6	24	2.234	1.165	1.857
2001	10	 7	24	2.064	1.498	1.864
2001	10	 8	24	2.185	1.509	1.946
2001	10	 9	24	1.823	1.216	1.609
2001	10	10	24	2.717	1.737	2.371
2001	10	11	24	2.819	2.087	2.560
2001	10	12	24	1.954	0.940	1.596
2001	10	13	24	2.309	0.903	1.812
2001	10	14	24	2.112	1.208	1.793
2001	10	15	24	2.706	2.160	2.513
2001	10	16	24	1.781	0.952	1.488
2001	10	17	24	1.895	1.550	1.773
2001	10	18	24	1.820	1.771	1.803
2001	10	19	24	2.100	1.514	1.893
2001	10	20	24	3.801	3.866	3.824
2001	10	21	24	2.830	2.764	2.806
2001	10	22	24	2.117	1.749	1.987
2001	10	23	24	1.377	0.625	1.111
2001	10	24	24	2.166	1.490	1.927
2001	10	25	24	2.132	1.163	1.790
2001	10	26	24	2.395	1.597	2.113
2001	10	27	24	3.658	2.604	3.286
2001	10	28	24	2.232	1.547	1.990
2001	10	29	24	2.770	2.201	2.569
2001	10	30	24	5.026	3.479	4.480
2001	10	31	24	4.719	3.690	4.355
2001	11	 1	24	3.524	3.258	3.430
2001	11	 2	24	2.059	1.988	2.034
2001	11	 3	24	1.960	1.302	1.728
2001	11	 4	24	2.026	1.571	1.865
2001	11	 5	24	2.815	2.040	2.541
2001	11	 6	24	4.111	2.432	3.518
2001	11	 7	24	3.450	2.799	3.220
2001	11	 8	24	3.312	2.740	3.110
2001	11	 9	24	1.809	1.245	1.610
2001	11	10	24	1.583	0.687	1.266
2001	11	11	24	2.698	1.308	2.207
2001	11	12	24	2.285	1.053	1.850
2001	11	13	24	1.914	1.453	1.751
2001	11	14	24	1.359	0.954	1.216
2001	11	15	24	2.225	1.162	1.850
2001	11	16	24	2.069	1.631	1.914
2001	11	17	24	1.635	0.521	1.242
2001	11	18	24	1.173	0.402	0.901
2001	11	19	24	1.730	1.306	1.581
2001	11	20	24	1.997	1.637	1.870
2001	11	21	24	3.494	2.128	3.012
2001	11	22	24	4.796	3.413	4.307
2001	11	23	24	2.832	2.431	2.691
2001	11	24	24	1.638	1.429	1.564
2001	11	25	24	1.105	0.326	0.830
2001	11	26	24	1.810	1.171	1.585
2001	11	27	24	1.197	0.866	1.080
2001	11	28	24	2.834	1.754	2.453
2001	11	29	24	2.515	1.899	2.298
2001	11	30	24	1.708	1.021	1.465
2001	12	 1	24	2.738	1.875	2.434
2001	12	 2	24	2.268	1.808	2.106
2001	12	 3	24	1.846	2.006	1.903
2001	12	 4	24	3.405	1.943	2.889
2001	12	 5	24	2.888	2.189	2.641
2001	12	 6	24	2.567	1.917	2.337
2001	12	 7	24	1.373	0.900	1.206
2001	12	 8	24	0.594	0.377	0.517
2001	12	 9	24	0.889	0.367	0.705
2001	12	10	24	1.676	1.106	1.475
2001	12	11	24	1.514	1.207	1.406
2001	12	12	24	2.868	1.977	2.553
2001	12	13	24	3.394	2.316	3.013
2001	12	14	24	1.243	1.030	1.168
2001	12	15	24	1.347	0.990	1.221
2001	12	16	24	2.151	1.452	1.905
2001	12	17	24	1.326	0.573	1.060
2001	12	18	24	1.241	1.772	1.429
2001	12	19	24	3.740	2.733	3.384
2001	12	20	24	2.802	1.879	2.476
2001	12	21	24	7.031	4.940	6.292
2001	12	22	24	2.841	3.349	3.020
2001	12	23	24	3.913	3.798	3.872
2001	12	24	24	6.177	4.124	5.452
2001	12	25	24	6.083	4.287	5.449
2001	12	26	24	3.466	2.820	3.238
2001	12	27	24	4.323	3.311	3.966
2001	12	28	24	5.582	4.272	5.120
2001	12	29	24	3.390	3.414	3.399
2001	12	30	24	4.044	3.686	3.918
2001	12	31	24	3.095	3.555	3.258
2002	 1	 1	24	4.329	3.872	4.168
2002	 1	 2	24	4.240	4.342	4.276
2002	 1	 3	24	1.996	1.643	1.871
2002	 1	 4	24	1.795	1.230	1.595
2002	 1	 5	24	3.402	1.982	2.900
2002	 1	 6	24	3.455	2.736	3.201
2002	 1	 7	24	1.431	1.465	1.443
