Globalstrahlung [W/m²d] []
YYYY	MM	DD	HH	877	882	720	385	480	227	384	214	385	877
YYYY	MM	DD	HH	4623488.7988	4623101.10891	4621947.43676	4609997.7677	4606797.8645	4623183	4605986	4611169	4610065	4623539
YYYY	MM	DD	HH	5623995.47668	5624003.77103	5629667.1442	5649664.40457	5641616.25068	5667440	5646718	5650845	5648627	5622933
YYYY	MM	DD	HH	RStat1	RStat2	RStat3	RStat4	RStat5	RStat6	RStat7	RStat8	RStat9	RStat10
2004	10	06	24	2044.2589	9999.0	1967.6300	1604.8	1687.2	9999	9999	9999	9999	9999
2004	10	07	24	3279.1240	9999.0	3455.2400	3162.7	2928.1	9999	9999	9999	9999	9999
2004	10	08	24	 741.2518	9999.0	 846.9000	 887.2	 923.7	9999	9999	9999	9999	9999
2004	10	09	24	2383.0280	9999.0	2239.9400	2397.7	2398.3	9999	9999	9999	9999	9999
2004	10	10	24	3032.5950	9999.0	2090.5900	2244.4	2689.4	9999	9999	9999	9999	9999
2004	10	11	24	3203.5019	9999.0	2892.7600	3081.0	3213.6	9999	9999	9999	9999	9999
2004	10	12	24	4053.3370	9999.0	3719.9300	3650.6	3464.6	9999	9999	9999	9999	9999
2004	10	13	24	1186.3899	9999.0	1528.8100	3316.5	3227.9	9999	9999	9999	9999	9999
2004	10	14	24	 631.8368	9999.0	2304.1800	3059.3	2990.2	9999	9999	9999	9999	9999
2004	10	15	24	 610.2309	9999.0	 854.4200	 892.9	 929.0	9999	9999	9999	9999	9999
2004	10	16	24	 814.1029	9999.0	 871.2900	 911.1	 952.9	9999	9999	9999	9999	9999
2004	10	17	24	 995.2600	9999.0	1070.9900	1509.9	1250.7	9999	9999	9999	9999	9999
2004	10	18	24	 873.1040	9999.0	1056.5800	1771.2	1334.7	9999	9999	9999	9999	9999
2004	10	19	24	2848.3909	9999.0	9999.0000	2895.2	2604.4	9999	9999	9999	9999	9999
2004	10	20	24	2250.3460	9999.0	2311.1900	2198.0	2145.9	9999	9999	9999	9999	9999
2004	10	21	24	2444.8009	9999.0	2485.9500	2671.6	2270.5	9999	9999	9999	9999	9999
2004	10	22	24	3011.8210	9999.0	2885.7700	2950.8	2691.1	9999	9999	9999	9999	9999
2004	10	23	24	2613.2150	9999.0	2447.1100	2394.0	2208.7	9999	9999	9999	9999	9999
2004	10	24	24	2826.7850	9999.0	2685.8700	2616.4	2466.4	9999	9999	9999	9999	9999
2004	10	25	24	1638.1768	9999.0	1596.3300	1590.8	1379.0	9999	9999	9999	9999	9999
2004	10	26	24	 206.0877	9999.0	 185.7600	 164.7	 189.4	9999	9999	9999	9999	9999
2004	10	27	24	 669.2319	9999.0	 497.5500	 729.3	1137.1	9999	9999	9999	9999	9999
2004	10	28	24	 815.7650	9999.0	 915.5300	 820.1	 796.8	9999	9999	9999	9999	9999
2004	10	29	24	 937.3670	9999.0	1675.8800	1394.0	1385.4	9999	9999	9999	9999	9999
2004	10	30	24	 934.8739	9999.0	 959.1500	 775.2	 845.4	9999	9999	9999	9999	9999
2004	10	31	24	 685.8519	9999.0	 596.5200	 934.9	1105.1	9999	9999	9999	9999	9999
2004	11	01	24	 959.8049	9999.0	 455.8100	 467.6	 682.4	9999	9999	9999	9999	9999
2004	11	02	24	 261.7650	9999.0	9999.0000	 244.6	 329.2	9999	9999	9999	9999	9999
2004	11	03	24	 804.4079	9999.0	9999.0000	1428.3	1505.3	9999	9999	9999	9999	9999
2004	11	04	24	 516.0509	9999.0	9999.0000	 953.3	1043.0	9999	9999	9999	9999	9999
2004	11	05	24	 577.8209	9999.0	9999.0000	 804.8	 603.2	9999	9999	9999	9999	9999
2004	11	06	24	 241.5439	9999.0	 284.8800	 532.5	 382.5	9999	9999	9999	9999	9999
2004	11	07	24	 716.3219	9999.0	 325.1000	 689.6	 614.3	9999	9999	9999	9999	9999
2004	11	08	24	 787.7880	9999.0	 243.1600	 379.5	 420.6	9999	9999	9999	9999	9999
2004	11	09	24	 439.0447	9999.0	 141.0800	 158.0	 510.8	9999	9999	9999	9999	9999
2004	11	10	24	 665.3538	9999.0	9999.0000	1342.3	1696.2	9999	9999	9999	9999	9999
2004	11	11	24	 886.4000	9999.0	9999.0000	1213.1	1216.4	9999	9999	9999	9999	9999
2004	11	12	24	 985.5660	9999.0	9999.0000	 644.9	 778.6	9999	9999	9999	9999	9999
2004	11	13	24	 885.2910	9999.0	9999.0000	 608.6	 630.6	9999	9999	9999	9999	9999
2004	11	14	24	1267.2730	9999.0	9999.0000	1091.9	1115.7	9999	9999	9999	9999	9999
2004	11	15	24	1142.0709	9999.0	9999.0000	1076.1	 969.8	9999	9999	9999	9999	9999
2004	11	16	24	 406.0819	9999.0	9999.0000	 184.7	 207.9	9999	9999	9999	9999	9999
2004	11	17	24	 185.5899	9999.0	9999.0000	 429.7	 329.9	9999	9999	9999	9999	9999
2004	11	18	24	 266.7507	9999.0	9999.0000	 327.5	 327.8	9999	9999	9999	9999	9999
2004	11	19	24	 702.1948	9999.0	9999.0000	 311.3	 578.3	9999	9999	9999	9999	9999
2004	11	20	24	 724.6319	9999.0	9999.0000	 711.9	 979.4	9999	9999	9999	9999	9999
2004	11	21	24	 877.2589	9999.0	9999.0000	 585.9	 773.7	9999	9999	9999	9999	9999
2004	11	22	24	 363.7010	9999.0	9999.0000	 417.6	 486.9	9999	9999	9999	9999	9999
2004	11	23	24	 589.1780	9999.0	9999.0000	 554.2	 555.3	9999	9999	9999	9999	9999
2004	11	24	24	2192.4529	9999.0	9999.0000	1653.2	1193.4	9999	9999	9999	9999	9999
2004	11	25	24	1745.0989	9999.0	9999.0000	1675.1	1393.5	9999	9999	9999	9999	9999
2004	11	26	24	1521.5610	9999.0	9999.0000	1145.4	1115.2	9999	9999	9999	9999	9999
2004	11	27	24	 360.0999	9999.0	9999.0000	 199.6	 178.2	9999	9999	9999	9999	9999
2004	11	28	24	 289.4648	9999.0	9999.0000	 281.2	 276.2	9999	9999	9999	9999	9999
2004	11	29	24	 608.5689	9999.0	9999.0000	 363.0	 268.0	9999	9999	9999	9999	9999
2004	11	30	24	 445.4160	9999.0	9999.0000	1351.5	1047.9	9999	9999	9999	9999	9999
2004	12	01	24	 292.5120	9999.0	 477.9000	 398.0	 494.2	9999	9999	9999	9999	9999
2004	12	02	24	 401.9269	9999.0	 166.0000	 347.3	 320.7	9999	9999	9999	9999	9999
2004	12	03	24	 474.5009	9999.0	 242.9500	 650.2	 604.9	9999	9999	9999	9999	9999
2004	12	04	24	1195.2529	9999.0	 973.4700	1254.4	1194.9	9999	9999	9999	9999	9999
2004	12	05	24	1068.9430	9999.0	1627.1200	1455.5	1372.8	9999	9999	9999	9999	9999
2004	12	06	24	 231.0177	9999.0	 240.9800	 453.0	 401.6	9999	9999	9999	9999	9999
2004	12	07	24	 568.1269	9999.0	 564.1300	 300.9	 385.0	9999	9999	9999	9999	9999
2004	12	08	24	1077.8050	9999.0	 757.1700	 772.9	 842.3	9999	9999	9999	9999	9999
2004	12	09	24	1092.4880	9999.0	1332.5000	1171.7	 989.1	9999	9999	9999	9999	9999
2004	12	10	24	1494.4149	9999.0	1328.2000	1351.6	1284.9	9999	9999	9999	9999	9999
2004	12	11	24	1452.5870	9999.0	1301.0000	1338.4	1254.2	9999	9999	9999	9999	9999
2004	12	12	24	 563.6950	9999.0	 326.5800	 233.4	 285.6	9999	9999	9999	9999	9999
2004	12	13	24	 554.0000	9999.0	1719.9000	1102.5	1126.1	9999	9999	9999	9999	9999
2004	12	14	24	 586.9630	9999.0	1297.9000	1380.2	1277.2	9999	9999	9999	9999	9999
2004	12	15	24	1307.7160	9999.0	1275.1000	1338.7	1249.8	9999	9999	9999	9999	9999
2004	12	16	24	 825.1830	9999.0	1287.5500	1329.3	1244.8	9999	9999	9999	9999	9999
2004	12	17	24	 547.6290	9999.0	 928.9600	 870.9	 844.6	9999	9999	9999	9999	9999
2004	12	18	24	 347.6350	9999.0	 169.0200	 280.9	 396.2	9999	9999	9999	9999	9999
2004	12	19	24	 546.5208	9999.0	 229.9600	 213.9	 542.3	9999	9999	9999	9999	9999
2004	12	20	24	1320.7360	9999.0	1324.1000	 961.9	1128.8	9999	9999	9999	9999	9999
2004	12	21	24	1628.4800	9999.0	1822.6000	1351.0	1366.2	9999	9999	9999	9999	9999
2004	12	22	24	 638.2080	9999.0	 918.0300	 829.2	 976.8	9999	9999	9999	9999	9999
2004	12	23	24	 319.9349	9999.0	 159.8400	 353.7	 399.0	9999	9999	9999	9999	9999
2004	12	24	24	 581.9769	9999.0	 462.8700	 467.7	 528.7	9999	9999	9999	9999	9999
2004	12	25	24	 687.2370	9999.0	 568.3000	 612.3	 646.0	9999	9999	9999	9999	9999
2004	12	26	24	 260.6569	9999.0	  39.2300	  64.4	  77.5	9999	9999	9999	9999	9999
2004	12	27	24	 417.4388	9999.0	  41.0200	 129.9	 293.3	9999	9999	9999	9999	9999
2004	12	28	24	 386.9689	9999.0	 113.5700	 572.5	 812.4	9999	9999	9999	9999	9999
2004	12	29	24	 373.9499	9999.0	  51.1500	 341.0	 511.6	9999	9999	9999	9999	9999
2004	12	30	24	1044.5668	9999.0	 286.7300	1049.0	1009.5	9999	9999	9999	9999	9999
2004	12	31	24	 421.8709	9999.0	 298.1600	 435.7	 506.2	9999	9999	9999	9999	9999
2005	01	01	24	 311.9019	9999.0	 212.7900	 237.0	 272.3	9999	9999	9999	9999	9999
2005	01	02	24	 317.9958	9999.0	 312.2500	 518.7	 478.8	9999	9999	9999	9999	9999
2005	01	03	24	 262.5960	9999.0	 117.9400	 135.3	 248.6	9999	9999	9999	9999	9999
2005	01	04	24	 191.4068	9999.0	 133.8400	 182.2	9999.0	9999	9999	9999	9999	9999
2005	01	05	24	 273.1219	9999.0	 177.9100	 313.7	9999.0	9999	9999	9999	9999	9999
2005	01	06	24	 807.7319	9999.0	 593.4000	 745.2	9999.0	9999	9999	9999	9999	9999
2005	01	07	24	 524.6378	9999.0	 525.3600	 508.0	 515.0	9999	9999	9999	9999	9999
2005	01	08	24	1535.1320	9999.0	1371.6900	1532.7	1385.7	9999	9999	9999	9999	9999
2005	01	09	24	1388.3230	9999.0	1219.2100	1316.9	1206.4	9999	9999	9999	9999	9999
2005	01	10	24	1090.5469	9999.0	 809.4100	1043.8	1050.2	9999	9999	9999	9999	9999
2005	01	11	24	 576.7140	9999.0	 713.2200	 555.1	 563.9	9999	9999	9999	9999	9999
2005	01	12	24	 439.3218	9999.0	 426.3900	 648.8	 463.6	9999	9999	9999	9999	9999
2005	01	13	24	 991.9370	9999.0	 645.7000	 767.8	 567.4	9999	9999	9999	9999	9999
2005	01	14	24	 628.2359	9999.0	 363.7300	 437.7	 546.8	9999	9999	9999	9999	9999
2005	01	15	24	 766.7360	9999.0	 485.6200	 301.0	 377.0	9999	9999	9999	9999	9999
2005	01	16	24	1955.8960	9999.0	1876.7300	1746.0	1623.0	9999	9999	9999	9999	9999
2005	01	17	24	1586.1010	9999.0	1346.9800	1426.1	1364.6	9999	9999	9999	9999	9999
2005	01	18	24	 504.9708	9999.0	 613.8900	 566.9	 651.0	9999	9999	9999	9999	9999
2005	01	19	24	 717.1530	9999.0	 508.9500	 799.8	 602.7	9999	9999	9999	9999	9999
2005	01	20	24	 358.9920	9999.0	 134.7500	 239.1	 263.6	9999	9999	9999	9999	9999
2005	01	21	24	 558.1550	9999.0	 241.7500	 536.1	 647.6	9999	9999	9999	9999	9999
2005	01	22	24	1050.6609	9999.0	 531.4400	 916.7	1025.6	9999	9999	9999	9999	9999
2005	01	23	24	1246.4989	9999.0	 344.7100	1187.1	1331.9	9999	9999	9999	9999	9999
2005	01	24	24	 579.4839	9999.0	 163.2600	 434.4	 786.5	9999	9999	9999	9999	9999
2005	01	25	24	 814.6569	9999.0	 226.8500	 408.9	 894.8	9999	9999	9999	9999	9999
2005	01	26	24	 550.1219	9999.0	 145.7000	 425.1	 781.4	9999	9999	9999	9999	9999
2005	01	27	24	1422.9489	9999.0	 255.8600	 639.3	1058.1	9999	9999	9999	9999	9999
2005	01	28	24	1164.7840	9999.0	 254.8900	 603.3	1202.4	9999	9999	9999	9999	9999
2005	01	29	24	1371.4249	9999.0	 295.1600	 690.4	9999.0	9999	9999	9999	9999	9999
2005	01	30	24	1101.9050	9999.0	 274.8900	 809.5	9999.0	9999	9999	9999	9999	9999
2005	01	31	24	 626.0200	9999.0	 113.7600	 337.2	9999.0	9999	9999	9999	9999	9999
2005	02	01	24	1112.7080	9999.0	 308.9700	 792.5	9999.0	9999	9999	9999	9999	9999
2005	02	02	24	 942.3530	9999.0	 550.0900	 664.4	9999.0	9999	9999	9999	9999	9999
2005	02	03	24	 942.9079	9999.0	 456.2200	 485.9	 958.0	9999	9999	9999	9999	9999
2005	02	04	24	1407.4350	9999.0	1238.4300	 981.6	1207.4	9999	9999	9999	9999	9999
2005	02	05	24	2350.6180	9999.0	2914.4000	2702.0	2553.7	9999	9999	9999	9999	9999
2005	02	06	24	2073.0660	9999.0	2963.7800	2494.1	2478.0	9999	9999	9999	9999	9999
2005	02	07	24	2896.3100	9999.0	2604.6000	2571.6	2560.7	9999	9999	9999	9999	9999
2005	02	08	24	2834.5390	9999.0	2564.9000	1782.2	2111.8	9999	9999	9999	9999	9999
2005	02	09	24	2425.9640	9999.0	2426.3000	2292.0	2338.2	9999	9999	9999	9999	9999
2005	02	10	24	1427.1039	9999.0	1209.7300	1136.8	1385.0	9999	9999	9999	9999	9999
2005	02	11	24	 805.7369	9999.0	 433.3300	 575.9	 883.1	9999	9999	9999	9999	9999
2005	02	12	24	 689.8408	9999.0	 643.3700	 538.8	 783.5	9999	9999	9999	9999	9999
2005	02	13	24	1412.6990	9999.0	1313.9600	1388.3	1662.5	9999	9999	9999	9999	9999
2005	02	14	24	 952.6030	9999.0	 592.8500	 797.6	1335.1	9999	9999	9999	9999	9999
2005	02	15	24	1089.4410	9999.0	 371.1200	 392.0	1029.8	9999	9999	9999	9999	9999
2005	02	16	24	 683.9129	9999.0	 216.8300	 311.1	 946.1	9999	9999	9999	9999	9999
2005	02	17	24	 896.6490	9999.0	 184.4800	 321.4	 737.7	9999	9999	9999	9999	9999
2005	02	18	24	2432.6130	9999.0	1794.2100	1453.0	2220.9	9999	9999	9999	9999	9999
2005	02	19	24	1432.6430	9999.0	 760.6200	1056.5	1491.5	9999	9999	9999	9999	9999
2005	02	20	24	1849.8040	9999.0	1488.1900	2335.1	2506.2	9999	9999	9999	9999	9999
2005	02	21	24	1275.5829	9999.0	 942.4800	1409.2	1584.5	9999	9999	9999	9999	9999
2005	02	22	24	 839.8639	9999.0	 293.3900	 352.2	 943.9	9999	9999	9999	9999	9999
2005	02	23	24	1919.8840	9999.0	1344.6900	1621.9	1953.3	9999	9999	9999	9999	9999
2005	02	24	24	2204.6409	9999.0	1157.7300	1784.6	2353.2	9999	9999	9999	9999	9999
2005	02	25	24	1531.8080	9999.0	 677.2800	 845.7	1580.2	9999	9999	9999	9999	9999
2005	02	26	24	1603.5520	9999.0	 657.2200	 946.6	1694.6	9999	9999	9999	9999	9999
2005	02	27	24	2467.5120	9999.0	1460.3000	1664.3	2477.8	9999	9999	9999	9999	9999
2005	02	28	24	3241.1770	9999.0	1536.7500	2966.2	9999.0	9999	9999	9999	9999	9999
2005	03	01	24	3087.4409	9999.0	2594.1000	2698.1	9999.0	9999	9999	9999	9999	9999
2005	03	02	24	3758.3349	9999.0	3748.9700	3748.4	9999.0	9999	9999	9999	9999	9999
2005	03	03	24	3911.5140	9999.0	3632.7800	3402.2	3494.9	9999	9999	9999	9999	9999
2005	03	04	24	3401.2820	9999.0	3472.9400	3539.7	3603.9	9999	9999	9999	9999	9999
2005	03	05	24	2746.7310	9999.0	2897.4000	2594.8	3444.0	9999	9999	9999	9999	9999
2005	03	06	24	 845.9579	9999.0	 541.9900	1216.7	2207.1	9999	9999	9999	9999	9999
2005	03	07	24	2657.5359	9999.0	2270.1000	2010.0	2715.2	9999	9999	9999	9999	9999
2005	03	08	24	1333.4779	9999.0	 556.5100	1057.6	1498.8	9999	9999	9999	9999	9999
2005	03	09	24	1755.9000	9999.0	1052.7800	1383.6	2219.1	9999	9999	9999	9999	9999
2005	03	10	24	4573.8220	9999.0	4457.2100	4091.7	9999.0	9999	9999	9999	9999	9999
2005	03	11	24	1511.3100	9999.0	1273.5500	1383.0	9999.0	9999	9999	9999	9999	9999
2005	03	12	24	2068.9110	9999.0	1586.4000	2497.2	9999.0	9999	9999	9999	9999	9999
2005	03	13	24	2143.1458	9999.0	1022.7700	2182.6	9999.0	9999	9999	9999	9999	9999
2005	03	14	24	2229.0169	9999.0	2100.1000	3112.9	9999.0	9999	9999	9999	9999	9999
2005	03	15	24	3789.9130	9999.0	3794.9500	3817.2	9999.0	9999	9999	9999	9999	9999
2005	03	16	24	4491.8300	9999.0	3686.9100	3450.4	9999.0	9999	9999	9999	9999	9999
2005	03	17	24	3031.7620	9999.0	2868.6400	1970.2	2306.1	9999	9999	9999	9999	9999
2005	03	18	24	2108.5228	9999.0	1630.8900	1939.8	2031.8	9999	9999	9999	9999	9999
2005	03	19	24	3503.4929	9999.0	2663.0400	2768.9	3154.4	9999	9999	9999	9999	9999
2005	03	20	24	5378.2310	9999.0	5156.1700	4960.1	4766.1	9999	9999	9999	9999	9999
2005	03	21	24	5109.8179	9999.0	4968.5500	4936.8	4769.7	9999	9999	9999	9999	9999
2005	03	22	24	5220.6160	9999.0	5134.3200	4877.5	4813.3	9999	9999	9999	9999	9999
2005	03	23	24	1649.2580	9999.0	1370.6800	1054.8	1021.4	9999	9999	9999	9999	9999
2005	03	24	24	5245.5470	9999.0	5109.0500	4872.4	4518.9	9999	9999	9999	9999	9999
2005	03	25	24	3929.2439	9999.0	3992.6700	3861.0	3782.1	9999	9999	9999	9999	9999
2005	03	26	24	1723.7690	9999.0	1104.6600	1189.3	1672.2	9999	9999	9999	9999	9999
2005	03	27	24	3014.5900	9999.0	4072.2000	4344.0	4099.3	9999	9999	9999	9999	9999
2005	03	28	24	2181.6520	9999.0	1921.9800	1978.1	1775.5	9999	9999	9999	9999	9999
2005	03	29	24	4143.0880	9999.0	3487.3200	3601.4	3237.7	9999	9999	9999	9999	9999
2005	03	30	24	4422.5810	9999.0	4679.3100	4078.5	4515.6	9999	9999	9999	9999	9999
2005	03	31	24	5773.7859	9999.0	5671.7500	5560.0	5441.6	9999	9999	9999	9999	9999
2005	04	01	24	6007.0200	9999.0	5917.7000	5743.7	5619.9	9999	9999	9999	9999	9999
2005	04	02	24	6104.2470	9999.0	6046.9900	5833.2	5732.3	9999	9999	9999	9999	9999
2005	04	03	24	5526.1470	9999.0	5517.6100	5576.4	5303.6	9999	9999	9999	9999	9999
2005	04	04	24	5813.1200	9999.0	5800.9000	5624.7	5488.1	9999	9999	9999	9999	9999
2005	04	05	24	3078.5739	9999.0	3300.1900	3082.0	2908.0	9999	9999	9999	9999	9999
2005	04	06	24	5326.9860	9999.0	5648.4500	5288.4	5241.1	9999	9999	9999	9999	9999
2005	04	07	24	2407.1269	9999.0	2454.6900	2727.0	2746.7	9999	9999	9999	9999	9999
2005	04	08	24	1636.2369	9999.0	2168.6200	1803.4	2042.6	9999	9999	9999	9999	9999
2005	04	09	24	1197.1929	9999.0	 922.3000	1626.6	1410.0	9999	9999	9999	9999	9999
2005	04	10	24	3343.6630	9999.0	2737.8000	3025.4	2941.3	9999	9999	9999	9999	9999
2005	04	11	24	4867.4420	9999.0	4151.3000	3758.1	4631.8	9999	9999	9999	9999	9999
2005	04	12	24	5177.4059	9999.0	4752.8800	4221.7	4590.9	9999	9999	9999	9999	9999
2005	04	13	24	3787.6978	9999.0	2456.3400	2807.6	3390.5	9999	9999	9999	9999	9999
2005	04	14	24	3009.0490	9999.0	3124.5700	4439.0	4166.6	9999	9999	9999	9999	9999
2005	04	15	24	5986.8000	9999.0	4789.5000	3995.6	3606.9	9999	9999	9999	9999	9999
2005	04	16	24	4516.2050	9999.0	4505.2000	5329.3	5304.2	9999	9999	9999	9999	9999
2005	04	17	24	2354.4959	9999.0	2581.5300	2730.3	2486.7	9999	9999	9999	9999	9999
2005	04	18	24	4055.2760	9999.0	4043.2200	4339.1	4422.6	9999	9999	9999	9999	9999
2005	04	19	24	3169.4290	9999.0	3715.2000	3804.9	4651.5	9999	9999	9999	9999	9999
2005	04	20	24	4422.5820	9999.0	3789.7700	4894.6	5112.5	9999	9999	9999	9999	9999
2005	04	21	24	7065.1620	9999.0	6989.4800	6735.6	6756.6	9999	9999	9999	9999	9999
2005	04	22	24	6683.4539	9999.0	5771.0900	5639.4	6359.5	9999	9999	9999	9999	9999
2005	04	23	24	4633.1000	9999.0	4515.1300	5165.0	6178.8	9999	9999	9999	9999	9999
2005	04	24	24	2268.0760	9999.0	2185.0000	2121.4	2049.1	9999	9999	9999	9999	9999
2005	04	25	24	1471.4230	9999.0	1385.4300	1259.4	1310.5	9999	9999	9999	9999	9999
2005	04	26	24	2895.2029	9999.0	3164.3600	3948.3	3886.5	9999	9999	9999	9999	9999
2005	04	27	24	2676.9270	9999.0	2957.8100	2798.1	2777.1	9999	9999	9999	9999	9999
2005	04	28	24	5672.6800	9999.0	6022.0000	5618.6	5495.9	9999	9999	9999	9999	9999
2005	04	29	24	5020.3459	9999.0	4734.2500	4717.2	4589.8	9999	9999	9999	9999	9999
2005	04	30	24	3894.0619	9999.0	3680.3400	4075.3	5561.0	9999	9999	9999	9999	9999
2005	05	01	24	5998.1560	9999.0	6009.7500	5391.5	5817.7	9999	9999	9999	9999	9999
2005	05	02	24	6888.7120	9999.0	6994.9500	6514.7	5964.4	9999	9999	9999	9999	9999
2005	05	03	24	2306.5750	9999.0	2417.1800	2681.6	2568.7	9999	9999	9999	9999	9999
2005	05	04	24	4134.4959	9999.0	4240.6700	4164.6	4155.9	9999	9999	9999	9999	9999
2005	05	05	24	2672.4950	9999.0	2183.7500	3313.3	3143.2	9999	9999	9999	9999	9999
2005	05	06	24	2168.0789	9999.0	2127.7600	2659.2	2572.8	9999	9999	9999	9999	9999
2005	05	07	24	3517.8968	9999.0	4351.8100	3171.6	4004.2	9999	9999	9999	9999	9999
2005	05	08	24	4400.1438	9999.0	3712.0800	4492.1	4497.4	9999	9999	9999	9999	9999
2005	05	09	24	4821.4609	9999.0	4905.5600	5142.0	5117.3	9999	9999	9999	9999	9999
2005	05	10	24	4531.1640	9999.0	5187.7000	5821.3	5721.9	9999	9999	9999	9999	9999
2005	05	11	24	3643.3778	9999.0	3495.1700	3836.5	3686.8	9999	9999	9999	9999	9999
2005	05	12	24	3491.8590	9999.0	3710.3000	5652.3	4202.2	9999	9999	9999	9999	9999
2005	05	13	24	6965.9940	9999.0	7171.7000	7427.4	7219.1	9999	9999	9999	9999	9999
2005	05	14	24	2421.8099	9999.0	2431.0800	2344.2	2438.8	9999	9999	9999	9999	9999
2005	05	15	24	2935.9210	9999.0	3059.1700	2911.1	3273.8	9999	9999	9999	9999	9999
2005	05	16	24	6615.8650	9999.0	6656.9300	6103.3	5809.2	9999	9999	9999	9999	9999
2005	05	17	24	1590.8098	9999.0	1065.7300	 979.9	1064.1	9999	9999	9999	9999	9999
2005	05	18	24	1466.9908	9999.0	 943.6100	1316.4	1447.9	9999	9999	9999	9999	9999
2005	05	19	24	5224.4919	9999.0	5994.0000	6817.7	6864.7	9999	9999	9999	9999	9999
2005	05	20	24	7741.0410	9999.0	7794.4000	7372.0	7299.1	9999	9999	9999	9999	9999
2005	05	21	24	6223.0789	9999.0	5791.9000	4137.5	4507.1	9999	9999	9999	9999	9999
2005	05	22	24	3927.3049	9999.0	3777.3800	3139.6	3127.3	9999	9999	9999	9999	9999
2005	05	23	24	1224.0620	9999.0	1256.0700	1740.9	1641.3	9999	9999	9999	9999	9999
2005	05	24	24	5209.8149	9999.0	5429.2000	4858.9	5876.5	9999	9999	9999	9999	9999
2005	05	25	24	7163.2189	9999.0	6586.4000	6880.2	7183.1	9999	9999	9999	9999	9999
2005	05	26	24	7560.9910	9999.0	7773.9000	7139.8	6867.6	9999	9999	9999	9999	9999
2005	05	27	24	7713.3379	9999.0	7907.2000	7702.9	7351.6	9999	9999	9999	9999	9999
2005	05	28	24	8215.8190	9999.0	8421.4000	7890.3	7644.1	9999	9999	9999	9999	9999
2005	05	29	24	6275.4339	9999.0	7839.3000	7811.3	7494.7	9999	9999	9999	9999	9999
2005	05	30	24	5627.5309	9999.0	5813.6500	6640.5	6002.7	9999	9999	9999	9999	9999
2005	05	31	24	4754.9800	9999.0	4754.5800	5151.7	4695.3	9999	9999	9999	9999	9999
2005	06	01	24	6923.3359	9999.0	7059.5900	6721.3	7038.0	9999	9999	9999	9999	9999
2005	06	02	24	5600.9389	9999.0	5594.2000	4646.4	5243.0	9999	9999	9999	9999	9999
2005	06	03	24	8041.0320	9999.0	7636.3500	7367.7	7201.9	9999	9999	9999	9999	9999
2005	06	04	24	3417.3480	9999.0	3910.2600	4344.7	4467.3	9999	9999	9999	9999	9999
2005	06	05	24	4976.8579	9999.0	4911.0000	4917.0	4690.7	9999	9999	9999	9999	9999
2005	06	06	24	2034.5630	9999.0	1898.8100	2103.5	2212.6	9999	9999	9999	9999	9999
2005	06	07	24	4300.9769	9999.0	3521.7900	3470.8	3764.6	9999	9999	9999	9999	9999
2005	06	08	24	4983.2259	9999.0	4338.6200	4400.0	4279.6	9999	9999	9999	9999	9999
2005	06	09	24	6973.4730	9999.0	6055.5000	5595.8	5736.4	9999	9999	9999	9999	9999
2005	06	10	24	4738.0849	9999.0	4629.4000	5659.7	5684.6	9999	9999	9999	9999	9999
2005	06	11	24	3623.7119	9999.0	3772.6900	4244.8	4337.6	9999	9999	9999	9999	9999
2005	06	12	24	4066.9090	9999.0	4255.8900	4523.2	4996.9	9999	9999	9999	9999	9999
2005	06	13	24	6943.0040	9999.0	6038.3000	6455.8	6345.6	9999	9999	9999	9999	9999
2005	06	14	24	5221.4497	9999.0	5158.2300	4652.9	5130.3	9999	9999	9999	9999	9999
2005	06	15	24	2915.4210	9999.0	3361.3300	4326.7	4300.5	9999	9999	9999	9999	9999
2005	06	16	24	7271.2500	9999.0	7114.6800	6829.2	7184.8	9999	9999	9999	9999	9999
2005	06	17	24	4763.5639	9999.0	4821.0400	4084.9	4182.1	9999	9999	9999	9999	9999
2005	06	18	24	8503.3440	9999.0	8567.6300	8658.0	8385.6	9999	9999	9999	9999	9999
2005	06	19	24	8002.5259	9999.0	7372.4900	8210.0	7578.8	9999	9999	9999	9999	9999
2005	06	20	24	8614.1439	9999.0	8711.0900	7644.2	8360.9	9999	9999	9999	9999	9999
2005	06	21	24	7949.8989	9999.0	8221.4100	7947.3	7632.4	9999	9999	9999	9999	9999
2005	06	22	24	5489.0300	9999.0	4877.7500	5721.8	5603.0	9999	9999	9999	9999	9999
2005	06	23	24	8436.0330	9999.0	8628.4700	8409.1	8154.6	9999	9999	9999	9999	9999
2005	06	24	24	8247.3970	9999.0	8429.7800	7967.9	7850.2	9999	9999	9999	9999	9999
2005	06	25	24	4968.2699	9999.0	5749.7800	5923.9	5798.3	9999	9999	9999	9999	9999
2005	06	26	24	4762.7370	9999.0	4024.0900	4968.1	5142.5	9999	9999	9999	9999	9999
2005	06	27	24	7666.5289	9999.0	7493.2400	7038.4	7765.6	9999	9999	9999	9999	9999
2005	06	28	24	8501.4050	9999.0	8673.5500	8304.4	8171.1	9999	9999	9999	9999	9999
2005	06	29	24	5212.5840	9999.0	5223.4700	4767.7	4740.5	9999	9999	9999	9999	9999
2005	06	30	24	1832.9089	9999.0	2072.9400	2454.7	2526.7	9999	9999	9999	9999	9999
2005	07	01	24	2141.4839	9999.0	2253.0500	2334.0	2225.4	9999	9999	9999	9999	9999
