Feuchte [%]
2000 12 14 24	78.706	77.906	73.083	91.375	9999	90.042	85.604	77.679
2000 12 15 24	91.787	88.135	83.042	94.75	9999	94.85	95.067	92.758
2000 12 16 24	92.654	86.323	83.167	97.042	9999	96.838	98.642	93.2
2000 12 17 24	92.09	88.146	81.333	97.75	9999	96.838	98.025	89.775
2000 12 18 24	88.998	85.583	81.333	96.292	9999	96.671	93.825	89.554
2000 12 19 24	90.733	91.948	89.208	94.375	9999	95.721	90.842	93.567
2000 12 20 24	86.308	86.094	85.917	93.625	9999	94.542	87.408	92.15
2000 12 21 24	85.077	86.292	79.375	95.208	9999	93.233	89.267	92.862
2000 12 22 24	79.179	81.552	72.667	93.75	9999	92.708	55.975	80.912
2000 12 23 24	58.212	80.604	68.333	93.208	9999	88.896	38.083	63.913
2000 12 24 24	69.121	75.969	76.917	82.917	9999	74.858	62.083	81.05
2000 12 25 24	90.458	93.469	88.583	96.75	9999	94.662	91.633	93.946
2000 12 26 24	95.704	94.885	89.958	97.958	9999	96.475	97.154	98.383
2000 12 27 24	91.146	92.635	87.083	97	9999	97.308	87.467	97.921
2000 12 28 24	88.958	90.719	88.875	95.125	9999	95.721	80.821	89.037
2000 12 29 24	83.604	81.74	81.625	96.167	9999	92.333	85.196	84.146
2000 12 30 24	88.765	86.365	87.783	96.043	9999	94.912	92.604	90.229
2000 12 31 24	94.004	84.667	84.208	97.542	9999	95.608	96.733	91.804
2001 01 01 24	73.931	57.698	71.958	96.667	9999	94.05	72.196	71.95
2001 01 02 24	86.631	78.125	81.5	97.958	9999	95.583	89.546	87.092
2001 01 03 24	86.638	80.708	80.708	97.25	9999	97.367	94.888	85.846
2001 01 04 24	83.981	79.698	84.875	97.375	9999	97.167	89.833	85.692
2001 01 05 24	86.398	83.146	81.417	97.167	9999	97.733	94.233	85.958
2001 01 06 24	85.717	83	77.375	97.292	9999	95.925	93.954	85.104
2001 01 07 24	90.083	85.104	83.458	97	9999	97.158	95.362	89.388
2001 01 08 24	95.442	89.458	89.333	97	9999	97.588	95.9	92.408
2001 01 09 24	92.742	87.323	84.625	97.25	9999	97.179	96.583	92.946
2001 01 10 24	86.971	85.729	81.167	97.083	9999	96	88.037	87.904
2001 01 11 24	98.694	94.156	91.667	97.708	9999	96.154	97.658	98.421
2001 01 12 24	94.306	90.042	91.042	97.708	9999	95.092	96.554	94.683
2001 01 13 24	89.317	88.854	91	96.75	9999	93.754	94.421	91.629
2001 01 14 24	84.192	89.135	88.833	93.417	9999	94.65	84.938	92.771
2001 01 15 24	75.377	79.302	78.083	96.875	9999	94.175	86.254	87.104
2001 01 16 24	70.179	77.25	69.583	95.125	9999	93.225	80.271	82.438
2001 01 17 24	86.929	81.365	73.167	96.917	9999	93.879	93.825	85.517
2001 01 18 24	91.952	88.823	80.583	97.458	9999	94.554	95.833	90.967
2001 01 19 24	90.938	87.531	81.333	97.667	9999	95.417	93.354	93.179
2001 01 20 24	88.771	91.25	81.125	97.833	9999	95.721	92.537	92.304
2001 01 21 24	91.158	90.469	82.208	97.583	9999	95.792	96.525	91.717
2001 01 22 24	91.096	82.656	83.417	97.75	9999	95.175	97.167	89.513
2001 01 23 24	93.294	82.177	83.5	97.625	9999	95.617	97.833	89.179
2001 01 24 24	93.019	79.615	86.083	97.542	9999	96.104	98.208	89.6
2001 01 25 24	93.513	82.427	86.875	97	9999	97.4	96.942	92.104
2001 01 26 24	93.967	86.49	83.542	97.083	9999	97.454	98.562	94.146
2001 01 27 24	89.085	80.302	84.208	97.417	9999	97.037	96.963	89.188
2001 01 28 24	73.615	71.073	68.208	94.042	9999	96.6	84.346	71.817
2001 01 29 24	93.931	90.094	91.083	97.208	9999	96.533	96.021	93.037
2001 01 30 24	99.533	97.24	94.875	97.667	9999	96.371	98.542	99.396
2001 01 31 24	99.875	98.75	95.542	97.917	9999	95.746	97.838	99.658
2001 02 01 24	98.975	95.083	95.5	97.458	9999	95.342	97.417	98.379
2001 02 02 24	94.617	92.052	89.375	93.958	9999	93.908	95.975	94.496
2001 02 03 24	94.396	93.365	90.458	97.208	9999	94.029	95.896	96.75
2001 02 04 24	98.1	96.177	92.208	97.042	9999	96.867	98.879	98.675
2001 02 05 24	84.279	78.948	81.375	95.958	9999	94.883	94.808	91.225
2001 02 06 24	74.865	70.469	70.083	95.667	9999	90.438	84.025	76.963
2001 02 07 24	60.131	65.021	63.958	92.917	9999	82.8	63.587	63.908
2001 02 08 24	71.25	69.833	75.375	97.125	9999	88.217	65.912	65.804
2001 02 09 24	81.673	83.927	84.083	89.333	9999	85.938	81.412	80.508
2001 02 10 24	90.273	89.146	82.042	90.958	9999	95.862	96.067	92.267
2001 02 11 24	67.158	65.927	66.042	89.625	9999	83.371	70.721	68.392
2001 02 12 24	67.983	70.177	69.917	85.792	9999	81.983	73.254	67.183
2001 02 13 24	92.829	87.573	86.792	95.833	9999	96.242	96.758	92.429
2001 02 14 24	87.946	85.812	88.292	86.542	9999	93.104	94.471	91.054
2001 02 15 24	75.9	81.031	81.5	41.875	9999	38.129	44.962	74.829
2001 02 16 24	52.21	71.042	65.708	36.458	9999	23.196	18.275	45.254
2001 02 17 24	97.635	95.281	88.5	94.792	9999	92.896	92.821	94.229
2001 02 18 24	97	96.49	91.667	98.042	9999	96.221	98.225	96.458
2001 02 19 24	94.89	87.365	90.667	97.917	9999	97.221	99.513	94.483
2001 02 20 24	87.006	81.771	78.083	97.667	9999	97.175	99.342	86.433
2001 02 21 24	92.138	87.573	83.125	97.708	9999	97.475	99.696	91.992
2001 02 22 24	92.865	92.062	87.708	98.083	9999	96.983	98.65	92.654
2001 02 23 24	99.344	93.125	93.083	97.5	9999	95.342	97.362	96.438
2001 02 24 24	94.013	88.219	85.958	89.458	9999	92.558	94.079	91.654
2001 02 25 24	92.506	81.156	80.875	86.75	9999	92.183	94.312	87.967
2001 02 26 24	93.342	84.042	81.333	90.458	9999	94.129	94.912	91.188
2001 02 27 24	84.35	79.437	79.625	97.75	9999	94.537	94.354	88.183
2001 02 28 24	73.425	70.698	65.417	95.417	9999	93.996	86.429	79.025
2001 03 01 24	74.121	77.167	67.458	92.167	9999	90.408	82.617	77.321
2001 03 02 24	78.442	80.854	82.458	91.333	9999	89.188	84.517	85.867
2001 03 03 24	89.01	91.437	82.792	95.417	9999	93.579	92.208	88.817
2001 03 04 24	93.215	92.573	92.75	97.708	9999	96.117	97.154	97.325
2001 03 05 24	99.84	99.052	95.417	97.958	9999	96.404	98.217	99.537
2001 03 06 24	83.69	80.937	80.667	95.125	9999	94.696	91.833	90.05
2001 03 07 24	71.598	74.573	65.125	95.5	9999	92.942	83.246	78.246
2001 03 08 24	69.46	76.719	63.708	95.167	9999	92.867	81.688	76.754
2001 03 09 24	86.506	82.021	80.667	97.042	9999	94.513	92.342	91.283
2001 03 10 24	75.402	75.01	73.708	94.875	9999	92.071	85.438	83.575
2001 03 11 24	89.204	84.833	80.542	95.417	9999	93.492	93.679	88.029
2001 03 12 24	86.631	85.115	81.25	96.167	9999	95.583	91.917	88.013
2001 03 13 24	79.179	79.656	74.167	87.042	9999	88.804	88.158	81.237
2001 03 14 24	78.744	79.115	71.542	90.458	9999	93.392	90.438	76.338
2001 03 15 24	91.196	94.667	82.833	95.208	9999	96.796	96.017	93.346
2001 03 16 24	93.498	90.135	87.125	95.542	9999	97.029	95.013	95.713
2001 03 17 24	99.969	99.5	92.542	95.583	9999	97.592	99.492	99.6
2001 03 18 24	94.065	90.51	91.708	96.375	9999	94.808	98.004	98.721
2001 03 19 24	88.004	91.542	86.958	95.167	9999	92.958	93.138	94.658
2001 03 20 24	94.273	81.5	78.125	90.042	9999	90.329	89.821	88.175
2001 03 21 24	87.129	91.271	79.75	88.625	9999	88.396	86.217	91.271
2001 03 22 24	92.604	94.885	92.792	96.5	9999	96.854	97.304	98.808
2001 03 23 24	95.162	98.812	92.833	96.333	9999	97.675	99.275	99.683
2001 03 24 24	85.548	86.437	90.435	95.478	9999	94.763	92.829	92.883
2001 03 25 24	99.96	99.688	95.833	96.5	9999	97.638	99.346	100
2001 03 26 24	97.84	90.969	89.083	95.083	9999	94.958	96.683	98.058
2001 03 27 24	91.575	84.979	77.875	95.125	9999	94.529	95.958	91.146
2001 03 28 24	77.373	71.208	70.375	95.708	9999	94.85	94.783	83.825
2001 03 29 24	85.698	79.615	77.167	96.708	9999	96.3	96.808	86.554
2001 03 30 24	91.287	89.01	89.545	96.5	9999	96.963	94.942	95.758
2001 03 31 24	78.333	77.25	83	76.5	9999	80.287	76.983	77.292
2001 04 01 24	71.923	9999	65.875	68.125	9999	62.883	59.721	66.567
2001 04 02 24	65.556	9999	59.292	64.5	9999	59.587	55.35	63.975
2001 04 03 24	72.502	9999	71.042	77.833	9999	71.892	68.221	72.537
2001 04 04 24	80.519	9999	73.583	89.542	9999	89.008	86.567	83.3
2001 04 05 24	70.079	9999	63.333	75.583	9999	77.1	76.183	70.079
2001 04 06 24	77.973	9999	76	93.708	9999	90.838	85.162	81.1
2001 04 07 24	88.938	9999	79.917	96.208	9999	95.388	93.954	88.467
2001 04 08 24	89.527	9999	84.667	95.417	9999	95.717	96.763	90.625
2001 04 09 24	73.856	9999	69	76.542	9999	79.233	77.433	75.763
2001 04 10 24	77.854	9999	72.25	92.958	9999	90	83.667	80.625
2001 04 11 24	89.34	9999	85.083	93.375	9999	93.258	92.783	89.221
2001 04 12 24	80.61	9999	75.417	84	9999	86.246	87.508	79.229
2001 04 13 24	93.377	9999	89.667	95.25	9999	95.612	97.487	93.783
2001 04 14 24	91.044	9999	88.833	92.208	9999	94.842	97.596	91.021
2001 04 15 24	91.381	9999	91.875	95.5	9999	96.088	97.908	96.567
2001 04 16 24	95.14	9999	85.5	94.042	9999	96.525	99.104	96.562
2001 04 17 24	95.315	9999	88.333	95.958	9999	97.062	99.079	97.479
2001 04 18 24	77.269	9999	70.042	89.792	9999	88.05	85.763	81.338
2001 04 19 24	73.56	9999	66.542	78.583	9999	79.292	75.975	72.417
2001 04 20 24	78.165	9999	75.25	87.875	9999	83.746	78.125	75.829
2001 04 21 24	99.081	9999	88.708	95.875	9999	97.458	99.804	99.042
2001 04 22 24	98.529	9999	90.333	95	9999	97.3	99.65	98.421
2001 04 23 24	82.423	9999	73.708	89	9999	90.263	93.271	81.25
2001 04 24 24	69.158	9999	60.167	61.792	9999	60.413	59.1	61.304
2001 04 25 24	66.415	9999	60.583	70.708	9999	67.075	63	66.408
2001 04 26 24	72.156	9999	68.25	79.167	9999	79.4	80.412	76.192
2001 04 27 24	81.369	9999	76.167	83.542	9999	84.496	84.396	77.404
2001 04 28 24	78.052	9999	74.75	92.333	9999	89.704	87.183	79.892
2001 04 29 24	84.304	9999	74.25	89.542	9999	88.433	85.183	84.787
2001 04 30 24	62.035	9999	52.792	65.708	9999	63.358	59.337	63.692
2001 05 01 24	66.602	9999	60.625	67.5	9999	64.904	57.763	69.237
2001 05 02 24	72.967	9999	56.542	73.708	9999	76.508	75.554	67.429
2001 05 03 24	56.721	9999	48.333	61.5	9999	60.233	57.737	56.171
2001 05 04 24	89.485	9999	86.708	94.208	9999	93.254	93.838	89.504
2001 05 05 24	99.867	9999	97.583	96.417	9999	98.208	99.979	100
2001 05 06 24	99.967	9999	98.167	96.417	9999	99.371	100	99.971
2001 05 07 24	99.963	9999	97.375	96.25	9999	99.513	100	100
2001 05 08 24	99.371	9999	92.958	96.042	9999	99.588	100	98.183
2001 05 09 24	72.752	9999	70.708	75.208	9999	77.758	78.629	77.787
2001 05 10 24	66.606	9999	59.083	60.417	9999	59.721	58.379	62.592
2001 05 11 24	65.14	9999	59.917	60.583	9999	60.079	59.087	63.258
2001 05 12 24	69.652	9999	60.375	67.708	9999	68.696	66.121	67.146
2001 05 13 24	61.19	9999	56.042	55.667	9999	55.1	50.921	61.221
2001 05 14 24	47.967	9999	44.792	53.292	9999	48.913	42.954	47.737
2001 05 15 24	79.765	9999	80.5	91.583	9999	87.954	87.787	79.375
2001 05 16 24	9999	9999	63.417	72.458	9999	73.787	71.158	68.596
2001 05 17 24	9999	9999	75	85.875	9999	81.787	78.221	82.717
2001 05 18 24	9999	9999	73.083	87.042	9999	88.996	88.713	76.433
2001 05 19 24	9999	9999	71.042	82	9999	84.5	82.317	75.792
2001 05 20 24	9999	9999	66.5	74.792	9999	75.817	74.412	72.812
2001 05 21 24	9999	9999	69	77.75	9999	79.079	75.542	75.996
2001 05 22 24	63.842	9999	62.042	71.167	9999	75.533	71.942	71.287
2001 05 23 24	55.742	9999	49.917	49.583	9999	49.842	44.708	54.638
2001 05 24 24	58.304	9999	49.667	48.708	9999	47.396	39.746	47.583
2001 05 25 24	68.59	9999	57.792	58.625	9999	62.033	58.121	60.958
2001 05 26 24	61.019	9999	51.042	51.292	9999	50.438	42.242	52.121
2001 05 27 24	72.425	9999	62.583	72.667	9999	72.2	66.592	59.85
2001 05 28 24	94.665	9999	87.458	96.292	9999	97.05	97.758	93.267
2001 05 29 24	70.84	9999	65.792	77.125	9999	80.154	76.679	67.3
2001 05 30 24	73.338	9999	64.261	75.304	9999	79.233	74.267	68.108
2001 05 31 24	86.138	9999	81.208	93.292	9999	90.717	86.029	84.375
2001 06 01 24	88.906	71.941	82.917	94.792	9999	95.325	94.713	86.388
2001 06 02 24	80.404	75.927	77.458	92.125	9999	91.65	85.692	79.571
2001 06 03 24	85.323	78.552	76.708	90.542	9999	92.412	90.121	79.367
2001 06 04 24	94.142	89.656	89.208	94.792	9999	96.229	97.808	93.6
2001 06 05 24	85.812	82.687	79.5	86.208	9999	88.271	87.45	87.062
2001 06 06 24	77.267	75.74	74.833	84.708	9999	84.196	75.371	78.05
2001 06 07 24	70.219	65.229	68.667	80.083	9999	81.254	76.217	70.133
2001 06 08 24	90.415	90.979	89.042	93.333	9999	92.896	93.629	91.867
2001 06 09 24	78.779	78.083	69.583	85.625	9999	87.946	85.246	81.45
2001 06 10 24	91.202	89.812	87.958	96.25	9999	96.65	94.996	93.925
2001 06 11 24	89.254	95.146	87.458	92.458	9999	95.521	96.867	93.317
2001 06 12 24	75.506	75.458	76.167	82.875	9999	86.304	83.862	80.529
2001 06 13 24	70.156	71.875	66.208	74.458	9999	78.037	70.537	72.754
2001 06 14 24	66.358	70.292	61.833	67.292	9999	67.996	61.146	67.092
2001 06 15 24	66.152	67.823	62.833	68.5	9999	68.992	60.1	69.525
2001 06 16 24	83.117	81.042	83.667	90.958	9999	88.975	86.796	88.917
2001 06 17 24	85.635	81.396	82.583	90	9999	90.179	88.508	86.629
2001 06 18 24	92.963	97.187	90.792	95.333	9999	95.783	97.263	95.525
2001 06 19 24	86.304	85.365	81.625	93.708	9999	98.117	96.912	87.621
2001 06 20 24	77.131	75.812	73.208	79.75	9999	9999	81.3	78.883
2001 06 21 24	81.771	82.198	80.826	81.542	9999	9999	77.617	79.933
2001 06 22 24	95.023	98.073	90.5	95.625	9999	9999	98.546	97.521
2001 06 23 24	90.281	87.187	85.833	95.542	9999	9999	98.458	91.954
2001 06 24 24	74.948	70.26	68.583	79.75	9999	9999	81.292	74.662
2001 06 25 24	75.279	74.323	70.261	76.917	9999	9999	76.104	74.787
2001 06 26 24	71.906	72.469	67.167	64.375	9999	9999	67.225	73.058
2001 06 27 24	61.888	69.385	57.375	65.25	9999	9999	56.942	63.3
2001 06 28 24	84.838	88.646	82.458	89.75	9999	9999	85.346	86.787
2001 06 29 24	78.296	76.448	72.125	79.542	9999	9999	81.233	78.388
2001 06 30 24	72.756	71.562	65.25	77.208	9999	9999	73.2	75.183
2001 07 01 24	81.606	82.354	76.583	87.875	9999	9999	88.225	82.5
2001 07 02 24	77.948	78.021	73.333	85.583	9999	9999	85.588	79.725
2001 07 03 24	73.673	73.01	66.542	78.417	9999	76.2	75.596	76.487
2001 07 04 24	76.129	75.385	67.917	84.125	9999	85.775	81.946	79.683
2001 07 05 24	67.067	70.896	62.458	70.708	9999	74.279	67.042	72.75
2001 07 06 24	57.777	63.125	53.792	62.125	9999	64.175	54.792	63.55
2001 07 07 24	70.554	80.479	67.25	87.083	9999	84.533	78.321	76.004
2001 07 08 24	90.617	88.927	89.667	95.208	9999	96.117	97.338	95.442
2001 07 09 24	94.11	91.708	93.583	95.333	9999	97.263	98.567	97.146
2001 07 10 24	74.381	70.271	64.25	75.458	9999	78.942	74.271	73.067
2001 07 11 24	70.096	71.375	70.792	77	9999	79.442	73.838	76.992
2001 07 12 24	61.742	63.437	51.917	61.75	9999	67.004	58.971	60.329
2001 07 13 24	74.444	77.177	66.167	85.75	9999	87.433	81.104	74.713
2001 07 14 24	70.606	66.229	65.375	78.042	9999	80.088	71.296	74.117
2001 07 15 24	89.263	84.885	81.833	89.458	9999	89.25	87.5	86.5
2001 07 16 24	99.358	100	98.833	96.417	9999	98	99.929	99.975
2001 07 17 24	93.377	91.104	91.333	95.042	9999	98.654	99.208	95.963
2001 07 18 24	77.865	83.375	76.417	87.417	9999	88.329	81.475	85.45
2001 07 19 24	73.56	77.469	73.833	92.667	9999	91.671	80.737	80.196
2001 07 20 24	84.46	85.708	82.083	87.708	9999	89.879	86.265	84.3
2001 07 21 24	86.108	85.083	76.75	88.875	9999	91.892	91.117	85.463
2001 07 22 24	69.908	76.021	63.042	66.667	9999	72.533	64.379	68.254
2001 07 23 24	69.479	75.865	61.042	68.917	9999	72.05	63.194	68.183
2001 07 24 24	74.49	73.573	66.458	74.833	9999	78.213	70.804	74.062
2001 07 25 24	70.683	71.437	65.167	74.958	9999	79.463	75.879	70.917
2001 07 26 24	72.065	78.094	62.417	69	9999	76.5	72.208	70.517
2001 07 27 24	69.86	72.896	56.083	63.958	9999	71.171	62.417	67.912
2001 07 28 24	61.169	66.406	52.083	51.542	9999	54.075	45.321	56.975
2001 07 29 24	72.965	78.604	69.25	71.875	9999	75.629	69.725	73.287
2001 07 30 24	72.177	72.865	61.917	63.833	9999	71.554	66.029	69.971
2001 07 31 24	71.048	75.51	71	68.042	9999	71.479	62.525	67.638
2001 08 01 24	77.892	80.969	70.458	82.375	9999	86.654	9999	81.333
2001 08 02 24	66.619	75.177	64.833	72.75	9999	75.65	9999	74.946
2001 08 03 24	68.223	75.729	65.917	84.292	9999	83.058	9999	75.237
2001 08 04 24	88.308	90.333	84.792	95.458	9999	94.675	9999	90.708
2001 08 05 24	75.013	83.635	74.083	77.625	9999	81.025	9999	80.696
2001 08 06 24	73.565	77.927	71.083	77.5	9999	80.292	9999	76.792
2001 08 07 24	72.948	74.75	71.083	81.667	9999	84.371	9999	77.862
2001 08 08 24	68.108	67.99	63.125	78.583	9999	82.758	9999	72.392
2001 08 09 24	67.229	72.542	60.25	72.5	9999	73.767	9999	64.987
2001 08 10 24	71.631	72.927	69.042	75.708	9999	79.188	9999	69.717
2001 08 11 24	78.131	78.219	66.458	75.417	9999	82.85	9999	75.508
2001 08 12 24	67.4	65.896	56.208	65	9999	69.558	9999	62.383
2001 08 13 24	72.667	86.396	74.333	79	9999	80.317	9999	81.662
2001 08 14 24	70.446	77	66.875	77	9999	79.588	61.773	75.875
2001 08 15 24	58.154	67.427	53.542	69.25	9999	72.692	56.962	63.05
2001 08 16 24	63.052	64.104	54.625	71.292	9999	75.779	57.733	57.517
2001 08 17 24	91.71	94.042	92.25	93.958	9999	91.617	89.604	92.233
2001 08 18 24	88.402	92.271	93.667	87.833	9999	91.304	91.55	95.333
2001 08 19 24	84.515	97.729	85.042	86.167	9999	87.933	77.158	92.8
2001 08 20 24	73.592	86.771	73.25	74	9999	77.996	67.754	75.721
2001 08 21 24	98.454	99.781	96.167	96.875	9999	97.287	99.183	99.513
2001 08 22 24	91.954	93.344	87.208	95	9999	95.833	97.025	94.271
2001 08 23 24	82.223	88.062	80.375	90	9999	89.312	85.242	86.312
2001 08 24 24	73.581	82.99	70.042	79.875	9999	84.596	72.333	78.508
2001 08 25 24	71.758	73.698	67.667	67.375	9999	73.958	58.404	66.412
2001 08 26 24	76.619	82.5	72.875	72.917	9999	75.721	61.612	72.671
2001 08 27 24	77.917	84.865	76.583	85.167	9999	83.608	74.412	80.075
2001 08 28 24	72.446	72.542	65	80.167	9999	84.058	78.442	75.05
2001 08 29 24	79.254	81.031	68.833	85.208	9999	88.154	79.958	79.708
2001 08 30 24	70.142	81.021	66.167	78.708	9999	80.25	68.404	75.733
2001 08 31 24	85.581	91.948	84.625	93.625	9999	91.071	83.104	90.65
2001 09 01 24	98.021	98.771	93.583	96.5	9999	97.221	98.85	99.254
2001 09 02 24	80.408	80.969	74.417	87.958	9999	90.442	87.454	86.633
2001 09 03 24	72.335	80.094	74.333	85.583	9999	85.971	77.204	79.325
2001 09 04 24	84.315	88.708	87.708	94.417	9999	92.983	90.237	93.071
2001 09 05 24	86.954	89.406	82.167	92.875	9999	93.917	91.704	89.75
2001 09 06 24	83.192	85.229	77.75	89.167	9999	91.246	87.867	83.771
2001 09 07 24	91.706	93.229	87.792	95.75	9999	96.233	96.342	93.392
2001 09 08 24	91.102	91.198	85.625	95.167	9999	96.412	96.763	94.154
2001 09 09 24	89.008	90.115	80.625	95.208	9999	96.1	95.7	91.275
2001 09 10 24	95.692	97.01	91.083	96.042	9999	97.125	98.354	96.767
2001 09 11 24	81.935	77.104	75.917	91.917	9999	93.233	90.967	83.412
2001 09 12 24	96.1	92.792	91.25	95.917	9999	97.229	98.767	96.108
2001 09 13 24	92.283	82.187	85.75	95.875	9999	97	96.533	93.537
2001 09 14 24	85.683	84.396	81.75	95.125	9999	95.158	92.821	89.492
2001 09 15 24	81.115	81.667	76.208	93.917	9999	93.933	87.696	82.579
2001 09 16 24	92.2	92.594	85.042	95.75	9999	96.325	96.412	94.246
2001 09 17 24	87.804	90.021	85.167	94.75	9999	95.342	91.638	91.425
2001 09 18 24	96.723	92.375	88.917	95.792	9999	96.904	97.979	97.133
2001 09 19 24	79.533	78.615	76.917	95.917	9999	95.942	87	85.579
2001 09 20 24	86.998	83.583	85.875	96.042	9999	97.333	95.696	92.158
2001 09 21 24	88.365	88.625	82.708	94.667	9999	94.412	92.688	99.689
2001 09 22 24	80.042	83.448	75.417	89.083	9999	88.275	80.983	9999
2001 09 23 24	77.898	86.771	77.5	86.5	9999	85.117	74.737	9999
2001 09 24 24	99.019	95.823	96.917	96.125	9999	97.283	99	99.992
2001 09 25 24	99.496	94.448	98.833	96.083	9999	98.792	99.992	99.65
2001 09 26 24	99.502	91.823	95	96.125	9999	99.192	100	99.779
2001 09 27 24	92.68	84.583	92.333	96.042	9999	97.675	95.608	97.042
2001 09 28 24	92.467	86.073	92.583	96.25	9999	96.912	97.333	96.896
2001 09 29 24	84.938	85.708	85.167	95.917	9999	95.729	88.338	91.638
2001 09 30 24	89.531	90.573	88.958	96.458	9999	96.396	92.996	95.783
2001 10 01 24	86.669	84.052	84.542	95.875	9999	96.154	93.583	91.4
2001 10 02 24	74.206	68.594	71.25	88.75	9999	86.975	82.283	78.45
2001 10 03 24	75.198	80.083	74.833	85.75	9999	84.1	77.771	78.383
2001 10 04 24	90.828	87.948	86.458	95.417	9999	95.196	95.162	94.004
2001 10 05 24	83.715	83.583	86.833	90.958	9999	90.804	82.804	88.733
2001 10 06 24	83.517	81.656	86.583	95.875	9999	92.567	81.658	86.425
2001 10 07 24	81.456	84.385	84.875	96.292	9999	95.412	79.033	92.154
2001 10 08 24	76.731	77.542	82.125	92.833	9999	87.117	76.588	86.608
2001 10 09 24	79.848	84.708	74.167	83.458	9999	81.996	72.121	85.217
2001 10 10 24	73.006	72.937	70.333	77.708	9999	81.079	73.471	78.592
2001 10 11 24	78.673	73.792	76.25	85.25	9999	89.112	83.267	80.121
2001 10 12 24	82.106	79.99	75.708	80.833	9999	84.263	76.304	81.292
2001 10 13 24	74.827	81.083	78.875	57	9999	52.567	45.938	61.892
2001 10 14 24	63.308	91.156	72.625	53.958	9999	44.379	37.033	62.896
2001 10 15 24	77.046	84.479	80.208	90.875	9999	85.775	67.279	77.9
2001 10 16 24	92.679	89.427	90.667	95.25	9999	94.929	92.167	91.817
2001 10 17 24	88.75	90.542	91.208	96.875	9999	96.767	94.558	97.279
2001 10 18 24	85.477	86.292	85.417	96.583	9999	96.862	90.75	94.838
2001 10 19 24	82.438	83.917	81.167	94.792	9999	93.625	85.142	92.162
2001 10 20 24	81.535	82.99	79.583	97	9999	97.029	88.258	90.625
2001 10 21 24	88.796	86.708	85.958	96.75	9999	97.987	95.392	96.454
2001 10 22 24	95.508	93.062	92.25	96.833	9999	99.004	98.821	97.7
2001 10 23 24	99.133	94.698	90.083	96.625	9999	99.521	99.654	99.671
2001 10 24 24	91.002	88.76	86.875	96.583	9999	99.571	98.358	98.633
2001 10 25 24	88.112	82.958	91.542	96.292	9999	96.779	94.263	93.562
2001 10 26 24	84.842	81.76	83.875	96.792	9999	95.733	91.533	91.508
2001 10 27 24	89.054	79.343	86.739	96.957	9999	98.704	98.629	91.075
2001 10 28 24	94.852	91.577	91.739	96.435	9999	99.296	98.442	97.404
2001 10 29 24	83.883	78.177	83	92.167	9999	94.096	91.633	90.208
2001 10 30 24	66.267	62.469	68.167	73.708	9999	78.146	71.9	72.583
2001 10 31 24	57.117	58.281	59.125	58.458	9999	59.6	57.717	61.688
2001 11 01 24	87.125	84.729	84.042	95.667	9999	94.554	92.817	86.562
2001 11 02 24	96.206	92.062	94.583	96.333	9999	96.354	98.479	97.317
2001 11 03 24	89.912	80.885	83.375	96.542	9999	98.004	97.683	92.933
2001 11 04 24	82.271	77.667	79.583	91.875	9999	91.6	88.075	86.463
2001 11 05 24	83.983	78.833	76.708	94.583	9999	93.383	87.429	83.246
2001 11 06 24	78.815	72.979	77.5	96.292	9999	92.904	84.225	82.758
2001 11 07 24	87.877	88.115	85.083	97.542	9999	96.375	96.617	88.825
2001 11 08 24	96.117	93.021	92.917	97.375	9999	96.958	98.312	97.529
2001 11 09 24	96.31	88.885	91.375	96.667	9999	96.392	98.487	97.004
2001 11 10 24	90.371	81.312	87.917	86.792	9999	94.996	95.175	92.517
2001 11 11 24	74.585	62.094	77.625	70.208	9999	68.963	62.171	69.7
2001 11 12 24	94.869	84.51	87.625	98.125	9999	96.463	96.479	89.362
2001 11 13 24	95.902	89.354	90.458	98.625	9999	97.458	99.579	97.213
2001 11 14 24	95.138	85.594	91.833	96.042	9999	96.242	98.379	96.629
2001 11 15 24	88.2	82.167	91.125	86	9999	90.45	89.438	91.65
2001 11 16 24	98.344	91.354	94.792	97.25	9999	97.562	99.742	98.067
2001 11 17 24	93.102	87.052	90.708	97.125	9999	97.292	98.275	94.429
2001 11 18 24	94.838	88.417	93.625	98.25	9999	97.083	97.388	94.342
2001 11 19 24	99.433	97.26	98.833	97.625	9999	98.192	99.979	99.646
2001 11 20 24	93.406	87.49	90.917	98	9999	97.763	99.35	96.463
2001 11 21 24	85.102	77.854	81.75	96.167	9999	96.775	95.846	87.912
2001 11 22 24	88.26	86.073	84.375	96.25	9999	95.646	95.683	91.642
2001 11 23 24	93.083	86.74	87.042	96.375	9999	96.037	98.096	91.917
2001 11 24 24	94.196	88.448	90.25	97.375	9999	96.125	98.358	94.858
2001 11 25 24	92.9	89.927	89.667	97.875	9999	96.438	98.179	95.246
2001 11 26 24	99.798	98.604	98.458	97.833	9999	97.992	99.938	99.7
2001 11 27 24	96.117	91.5	95.875	99	9999	98.483	100	99.537
2001 11 28 24	93.244	84.26	90	98.875	9999	97.487	99.592	97.546
2001 11 29 24	96.819	92.51	93.333	97.583	9999	97.55	100	98.263
2001 11 30 24	95.548	87.354	90.875	97.333	9999	97.917	99.992	99.592
2001 12 01 24	75.994	84.021	82.833	95.833	9999	95.617	64.533	93.833
2001 12 02 24	73.006	89.667	85.208	97.167	9999	84.354	34.329	90.775
